customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling,account.Charges.Monthly,account.Charges.Total,account.Cuentas_Diarias,internet.InternetService_Fiber optic,internet.InternetService_No,account.Contract_One year,account.Contract_Two year,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,PaymentMethod,Contract
4712-UYOOI,0,Female,0,1,1,-0.5037576729981889,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.8215197877516971,-1.4876969250676455,False,True,False,False,False,True,False,Electronic check,Month-to-month
4713-LZDRV,1,Female,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,1,1,0.4931650991303729,-0.9197271054351845,0.4931650991303733,True,False,False,False,False,True,False,Electronic check,Month-to-month
4713-ZBURT,0,Male,0,0,1,0.5142514200025698,1,1,0,0,1,0,1,1,0,1.1612074931971548,1.0388162251681663,1.1612074931971548,True,False,False,True,False,False,False,Otro,Two year
4716-HHKQH,0,Male,1,1,0,-0.5037576729981889,1,1,0,1,0,1,1,1,0,1.4054916522215746,-0.04750847533520836,1.4054916522215748,True,False,False,False,False,True,False,Electronic check,Month-to-month
4716-MRVEN,0,Female,0,0,0,-0.13727439951791576,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.7413789105854551,-1.4876969250676455,False,True,True,False,False,False,True,Mailed check,One year
4717-GHADL,0,Female,0,0,0,0.7178532386027215,1,1,0,1,0,1,1,1,1,0.4931650991303729,0.7696284673758036,0.4931650991303733,False,False,False,True,False,False,True,Mailed check,Two year
4718-DHSMV,0,Female,0,0,0,-0.8702409464784621,0,0,0,0,0,0,1,0,1,-0.9625690730151509,-0.8455642568161629,-0.9625690730151506,False,False,False,False,False,False,True,Mailed check,Month-to-month
4718-WXBGI,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.9036289581714056,1.912601054629222,0.9036289581714056,False,False,False,True,True,False,False,Credit card (automatic),Two year
4719-UMSIY,0,Male,0,0,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9612644772226974,-1.4993295040688084,False,True,False,False,False,False,True,Mailed check,Month-to-month
4720-VSTSI,1,Female,0,0,0,0.47353105628253944,1,1,0,1,1,0,0,0,1,0.6659919871476498,0.6983112485818426,0.6659919871476501,True,False,False,False,False,False,False,Otro,Month-to-month
4723-BEGSG,0,Male,0,1,0,1.6137012404433893,1,1,1,0,1,1,1,1,0,0.7274784761537967,1.6828991680528171,0.727478476153797,False,False,False,True,True,False,False,Credit card (automatic),Two year
4724-WXVWF,0,Male,0,0,0,0.6364125111626608,1,1,1,0,0,1,0,1,1,1.0182929511828682,0.9554105944041801,1.0182929511828682,True,False,False,False,False,True,False,Electronic check,Month-to-month
4726-DLWQN,0,Male,1,0,0,0.7178532386027215,1,1,1,1,0,0,1,0,1,0.1857326540996401,0.5183306769332409,0.18573265409964032,False,False,False,False,False,False,False,Otro,Month-to-month
4727-MCYZG,0,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,0,-0.30615925794953225,-0.9812721225818445,-0.3061592579495319,False,False,False,False,False,False,True,Mailed check,Month-to-month
4729-XKASR,1,Male,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.329826210051864,-0.9948605564751573,-1.3298262100518636,False,False,False,False,False,True,False,Electronic check,Month-to-month
4730-AWNAU,0,Male,0,1,1,0.14776814652229667,0,0,1,0,1,1,1,1,0,-0.1349941669324214,-0.019934542921830258,-0.13499416693242108,False,False,True,False,True,False,False,Credit card (automatic),One year
4732-RRJZC,0,Male,0,1,1,-1.0331224013585834,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.942095079408917,-1.4793879400668146,False,True,False,False,False,False,True,Mailed check,Month-to-month
4735-ASGMA,1,Male,0,0,0,-0.2594354906780068,1,1,0,0,1,0,1,1,1,1.116338974192669,0.10392756147906419,1.1163389741926695,True,False,False,False,False,True,False,Electronic check,Month-to-month
4735-BJKOU,0,Female,0,0,0,0.3106496014024181,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.6506937616643372,-1.4827115340671468,False,True,False,True,False,False,True,Mailed check,Two year
4737-AQCPU,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,0,0,0,0.2438955491054544,1.207480454954317,0.24389554910545486,False,False,False,True,True,False,False,Credit card (automatic),Two year
4737-HOBAX,0,Male,0,1,0,1.247217966963116,1,1,0,0,1,1,1,1,0,0.4998122871310375,1.2151570377382017,0.4998122871310375,False,False,False,True,True,False,False,Credit card (automatic),Two year
4741-WWJQZ,0,Female,0,1,0,-1.2367242199587352,1,0,1,0,0,1,0,0,1,0.5114448661322006,-0.9199476968944916,0.5114448661322009,True,False,False,False,False,True,False,Electronic check,Month-to-month
4742-DRORA,0,Male,0,1,1,1.125056875803025,1,1,1,0,1,0,1,0,1,1.0182929511828682,1.5583752892740017,1.0182929511828682,True,False,True,False,False,False,False,Otro,One year
4742-TXUEX,0,Female,0,1,1,0.5956921474426305,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.6129064446850437,-1.510962083069971,False,True,False,True,False,False,False,Otro,Two year
4745-LSPLO,1,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4710789550659844,-0.996735583879267,-1.471078955065984,False,True,False,False,False,False,True,Mailed check,Month-to-month
4747-LCAQL,0,Male,0,0,0,-0.30015585439803716,1,0,1,1,0,1,1,1,1,0.4732235351283796,-0.16664992250693256,0.47322353512837984,False,False,False,False,False,False,True,Mailed check,Month-to-month
4749-OJKQU,0,Female,0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,1,0.36188313611724954,-0.8723881782678972,0.36188313611724987,True,False,False,False,False,True,False,Electronic check,Month-to-month
4749-VFKVB,1,Female,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-0.48729513096763954,-0.9836765694882912,-0.4872951309676391,False,False,False,False,False,False,True,Mailed check,Month-to-month
4750-UKWJK,0,Female,1,1,0,0.18848851024232702,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.6846869055435497,-1.5009913010689742,False,True,True,False,False,False,True,Mailed check,One year
4750-ZRXIU,1,Female,1,0,0,-1.1552834925186746,1,1,0,0,0,0,0,1,1,0.6593447991469852,-0.8469098647179357,0.6593447991469854,True,False,False,False,False,True,False,Electronic check,Month-to-month
4751-ERMAN,0,Male,0,1,1,1.6137012404433893,1,0,0,1,1,0,1,1,1,0.35357415111641893,1.4120128560237906,0.35357415111641927,False,False,False,True,False,False,False,Otro,Two year
4753-PADAS,0,Female,0,1,0,1.4100994218432374,1,1,0,1,1,0,1,1,1,1.3606231332170895,2.0017420633351906,1.3606231332170895,True,False,True,False,False,False,False,Otro,One year
4759-PXTAN,0,Female,0,1,0,1.0843365120829946,1,1,0,1,0,1,1,1,1,0.5097830691320341,1.0647798399286028,0.5097830691320345,False,False,True,False,False,True,False,Electronic check,One year
4759-TRPLW,1,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.1873944510998066,-0.9747205562404259,0.1873944510998067,True,False,False,False,False,True,False,Electronic check,Month-to-month
4760-THGOT,0,Female,0,1,0,0.43281069256250915,1,1,1,1,0,0,0,1,1,0.9750862291785486,0.8062907679126312,0.9750862291785486,True,False,False,False,False,True,False,Electronic check,Month-to-month
4760-XOHVN,1,Female,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.9971988259438118,-1.5059766920694726,False,True,False,False,False,False,True,Mailed check,Month-to-month
4763-PGDPO,1,Female,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0.1873944510998066,-0.8818074335803071,0.1873944510998067,True,False,False,False,False,True,False,Electronic check,Month-to-month
4765-OXPPD,1,Female,0,1,1,-0.9516816739185228,1,0,1,1,1,1,0,0,0,0.00792037508186511,-0.7132534995238095,0.007920375081865258,False,False,False,False,False,False,True,Mailed check,Month-to-month
4767-HZZHQ,0,Male,0,1,1,-0.0965540357978854,1,0,0,1,1,0,0,0,0,0.574593152138513,0.12814850371097536,0.5745931521385133,True,False,False,False,False,False,False,Otro,Month-to-month
4770-QAZXN,0,Female,0,0,0,-0.7888002190384014,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.9033812783005342,-1.5059766920694726,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
4770-UEZOX,0,Male,0,0,0,-1.2367242199587352,1,0,0,1,0,0,0,0,1,0.3319707901142591,-0.9418965470955406,0.3319707901142594,True,False,False,False,False,True,False,Electronic check,Month-to-month
4774-HHGGS,0,Male,0,1,0,-0.0965540357978854,1,0,0,0,0,0,0,0,0,-1.5192710680708021,-0.7245036639484677,-1.5192710680708017,False,True,False,True,False,False,True,Mailed check,Two year
4776-XSKYQ,0,Female,0,1,1,-0.8295205827584317,0,0,0,0,0,1,0,0,0,-1.1470285400335904,-0.8430495141800628,-1.14702854003359,False,False,True,False,True,False,False,Credit card (automatic),One year
4778-IZARL,0,Male,0,1,0,1.247217966963116,1,0,1,1,1,1,1,1,1,1.506861269231708,1.9526604636393778,1.5068612692317083,True,False,False,True,True,False,False,Credit card (automatic),Two year
4779-ZGICK,0,Male,0,1,1,0.6364125111626608,1,1,0,0,0,0,0,0,0,-1.3697093380558512,-0.48811785615505987,-1.3697093380558505,False,True,False,True,False,False,True,Mailed check,Two year
4781-ZXYGU,0,Male,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.4827115340671475,-0.9968899979007819,-1.4827115340671468,False,True,False,False,False,False,False,Otro,Month-to-month
4782-OSFXZ,0,Female,1,1,0,1.5729808767233588,1,1,1,1,1,1,0,1,1,0.5961965131406728,1.5668460013113914,0.5961965131406731,False,False,False,True,False,False,False,Otro,Two year
4785-FCIFB,0,Female,0,1,0,1.1657772395230555,1,1,0,0,0,0,0,0,0,-1.341458789053027,-0.380226573407994,-1.3414587890530265,False,True,False,True,False,False,True,Mailed check,Two year
4785-NKHCX,0,Male,1,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9642424619233422,-1.486035128067479,False,True,False,False,False,False,False,Otro,Month-to-month
4785-QRJHC,1,Male,1,1,0,0.5549717837226001,0,0,0,1,1,1,1,1,1,-0.1615829189350795,0.236878034003408,-0.16158291893507923,False,False,True,False,False,False,False,Otro,One year
4786-UKSNZ,1,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.9968679387548512,-1.4810497370669808,False,True,False,False,False,False,True,Mailed check,Month-to-month
4789-KWMXN,1,Male,0,1,0,0.5956921474426305,1,1,1,0,1,1,1,1,1,1.5317882242341998,1.3218130083131483,1.5317882242342,True,False,True,False,True,False,False,Credit card (automatic),One year
4791-QRGMF,1,Male,0,1,0,1.0843365120829946,1,1,0,0,1,0,1,1,1,1.15456030519649,1.6241556624393567,1.1545603051964906,True,False,True,False,False,False,False,Otro,One year
4795-KTRTH,1,Female,1,1,0,-1.1145631287986442,1,1,0,1,0,0,0,0,1,0.5396954151350245,-0.8418142020079434,0.539695415135025,True,False,False,False,False,True,False,Electronic check,Month-to-month
4795-UXVCJ,0,Male,0,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.8040268850286502,-1.4943441130683097,False,True,True,False,True,False,False,Credit card (automatic),One year
4795-WRNVT,0,Female,0,0,0,0.3106496014024181,1,0,1,1,0,0,1,0,0,0.011243969082197169,0.13511919382507742,0.01124396908219758,False,False,False,False,False,False,True,Mailed check,Month-to-month
4797-AXPXK,1,Female,0,0,1,-1.2774445836787656,1,0,1,1,0,1,0,0,1,-0.1582593249347472,-0.9793088585940121,-0.1582593249347469,False,False,False,False,False,True,False,Electronic check,Month-to-month
4797-MIWUM,0,Male,0,1,1,-1.0331224013585834,1,0,0,0,0,0,0,0,1,-1.479387940066815,-0.9287051778289807,-1.4793879400668146,False,True,False,False,False,False,False,Otro,Month-to-month
4800-CZMPC,1,Female,0,1,1,0.6364125111626608,1,1,1,1,0,0,1,1,1,1.2791950802089493,1.216701177953351,1.2791950802089498,True,False,True,False,True,False,False,Credit card (automatic),One year
4800-VHZKI,1,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.491020519067978,-0.9970002936304354,-1.4910205190679775,False,True,False,False,False,False,True,Mailed check,Month-to-month
4801-JZAZL,0,Female,0,1,1,-0.8702409464784621,0,0,1,0,0,0,0,0,1,-1.16863190103575,-0.8529320115570175,-1.1686319010357495,False,False,False,False,False,True,False,Electronic check,Month-to-month
4801-KFYKL,0,Male,0,0,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.9355435130674984,-1.5059766920694726,False,True,False,False,False,False,False,Otro,Month-to-month
4803-AXVYP,1,Female,1,0,0,0.22920887396235737,1,1,0,0,0,1,1,1,1,1.156222102196656,0.64170748012366,1.1562221021966563,True,False,False,False,False,True,False,Electronic check,Month-to-month
4803-LBYPN,0,Male,0,1,1,0.06632741908223598,1,0,0,0,0,0,0,0,0,-1.461108173064988,-0.7252316157641808,-1.4611081730649873,False,True,False,False,False,False,True,Mailed check,Month-to-month
4804-NCPET,0,Male,0,1,1,-0.5444780367182193,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.8348655710397721,-1.4810497370669808,False,True,False,True,False,False,True,Mailed check,Two year
4806-DXQCE,0,Female,1,1,0,1.5322605130033284,1,1,1,1,1,1,1,1,1,1.624848856243503,2.397791969375023,1.6248488562435033,True,False,False,True,False,True,False,Electronic check,Two year
4806-HIPDW,1,Female,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.13920233809498894,-0.9753602714724163,0.13920233809498914,True,False,False,False,False,True,False,Electronic check,Month-to-month
4806-KEXQR,1,Male,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,1,1,0.50313588113137,-0.8627042132043188,0.5031358811313703,True,False,False,False,False,True,False,Electronic check,Month-to-month
4807-IZYOZ,0,Female,0,0,0,0.758573602322752,1,0,0,0,0,0,0,0,0,-1.4660935640654862,-0.5554423695355638,-1.4660935640654857,False,True,False,True,False,False,False,Otro,Two year
4808-YNLEU,0,Female,0,1,0,0.10704778280226633,1,0,1,0,0,0,1,0,1,-0.08680205392760396,-0.028361136667358768,-0.0868020539276035,False,False,True,False,False,False,False,Otro,One year
4811-JBUVU,0,Male,0,0,0,-0.0965540357978854,1,1,0,0,0,1,0,1,1,0.8354952811645946,0.19562743111299438,0.835495281164595,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
4813-HQMGZ,0,Female,0,1,0,-0.9924020376385531,1,1,0,0,0,1,0,1,1,0.8471278601657574,-0.6776500379916556,0.8471278601657575,True,False,False,False,False,True,False,Electronic check,Month-to-month
4815-GBTCD,0,Female,0,1,0,-1.1552834925186746,0,0,0,0,0,0,0,0,1,-1.3165318340505352,-0.9616836009953809,-1.3165318340505345,False,False,False,False,False,True,False,Electronic check,Month-to-month
4815-TUMEQ,0,Female,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.5109620830699715,-0.9240727571835331,-1.510962083069971,False,True,True,False,False,False,True,Mailed check,One year
4815-YOSUK,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,0,1,1,1.3340343812144315,2.3196364153425444,1.334034381214432,True,False,True,False,True,False,False,Credit card (automatic),One year
4816-JBHOV,1,Male,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.9644409942367187,-0.6667692069855805,False,False,False,False,False,True,False,Electronic check,Month-to-month
4816-LXZYW,1,Female,0,0,0,-0.38159658183809786,1,1,0,1,0,0,0,0,1,0.47820892612887816,-0.2659381383410244,0.4782089261288785,True,False,False,False,False,True,False,Electronic check,Month-to-month
4816-OKWNX,0,Male,0,1,1,0.7178532386027215,1,0,0,1,1,1,1,1,1,1.284180471209448,1.3044304013197545,1.284180471209448,True,False,True,False,False,False,False,Otro,One year
4817-KEQSP,0,Female,0,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.4206168696071103,-1.4926823160681437,False,True,False,True,False,False,False,Otro,Two year
4817-QRJSX,1,Female,0,0,0,-0.9109613101984924,1,1,0,1,0,0,0,0,1,0.5396954151350245,-0.6448701471386317,0.539695415135025,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
4817-VYYWS,1,Female,0,0,0,-0.0965540357978854,1,1,0,1,0,0,1,1,1,1.1778254631988159,0.31062175884974647,1.1778254631988163,True,False,False,False,False,True,False,Electronic check,Month-to-month
4818-DRBQT,1,Male,0,1,0,-0.13727439951791576,1,1,0,1,0,0,0,0,1,0.5114448661322006,-0.006390227320379013,0.5114448661322009,True,False,False,False,False,False,False,Otro,Month-to-month
4818-QIUFN,1,Female,1,0,0,-0.5037576729981889,1,1,1,0,0,0,0,0,1,0.47820892612887816,-0.33478473279074683,0.4782089261288785,True,False,False,False,False,True,False,Electronic check,Month-to-month
4819-HJPIW,0,Male,0,0,0,-0.5851984004382496,0,0,0,0,0,0,0,0,0,-1.3165318340505352,-0.7954238181156762,-1.3165318340505345,False,False,False,False,False,False,True,Mailed check,Month-to-month
4821-SJHJV,0,Female,0,1,1,-0.015113308357824713,1,1,1,0,0,0,1,0,0,0.8255244991635975,0.27444475952339437,0.8255244991635976,True,False,False,False,False,True,False,Electronic check,Month-to-month
4821-WQOYN,0,Female,0,1,1,1.6137012404433893,1,0,0,0,0,0,0,0,1,-1.4843733310673135,-0.42066098789897166,-1.484373331067313,False,True,False,True,True,False,False,Credit card (automatic),Two year
4822-LPTYJ,0,Male,0,1,0,1.6137012404433893,1,1,0,1,1,0,1,1,1,1.2958130502106107,2.2352381230116767,1.2958130502106109,True,False,False,True,False,False,False,Otro,Two year
4822-NGOCH,1,Female,0,0,0,-0.7888002190384014,1,1,0,1,1,0,0,0,1,0.6543594081464871,-0.5387435960660221,0.6543594081464872,True,False,False,False,False,True,False,Electronic check,Month-to-month
4822-RVYBB,1,Male,1,0,0,-0.9924020376385531,1,1,0,0,1,0,1,1,1,1.1911198392001445,-0.6442745501985027,1.1911198392001447,True,False,False,False,False,True,False,Electronic check,Month-to-month
4822-YCXMX,1,Male,0,0,0,-0.30015585439803716,1,1,0,0,0,0,0,1,1,0.6659919871476498,-0.10424459866897522,0.6659919871476501,True,False,False,False,False,True,False,Electronic check,Month-to-month
4824-GUCBY,0,Female,1,0,0,-0.4223169455581282,1,0,1,1,0,0,0,0,0,0.5629605731373504,-0.20242985720653195,0.5629605731373507,True,False,False,False,False,True,False,Electronic check,Month-to-month
4825-FUREZ,0,Male,0,1,0,0.3920903288424788,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.6371715052088165,-1.4793879400668146,False,True,False,True,False,True,False,Electronic check,Two year
4825-XJGDM,0,Female,0,0,0,1.1657772395230555,0,0,1,1,1,1,0,0,0,-0.7000051469889033,0.18389196547786069,-0.7000051469889029,False,False,True,False,True,False,False,Credit card (automatic),One year
4826-DXMUP,0,Male,0,0,1,0.10704778280226633,1,0,0,0,0,1,1,1,1,0.2438955491054544,0.09503772566899105,0.24389554910545486,False,False,True,False,False,False,True,Mailed check,One year
4826-TZEVA,0,Female,0,0,0,0.3106496014024181,1,0,0,1,0,0,0,0,0,0.33363258711442517,0.3052834455345163,0.33363258711442534,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
4826-XTSOH,1,Male,1,1,0,-1.2774445836787656,1,1,0,0,0,0,1,0,1,0.7075369121518029,-0.967816043564116,0.707536912151803,True,False,False,False,False,True,False,Electronic check,Month-to-month
4827-DPADN,0,Female,0,1,1,1.6137012404433893,1,1,1,0,1,1,1,1,1,0.6161380771426661,1.6601561885982627,0.6161380771426661,False,False,False,True,False,False,False,Otro,Two year
4827-LTQRJ,0,Female,1,1,1,1.369379058123207,1,1,1,1,0,1,1,1,1,1.5234792392333694,2.175524014977265,1.5234792392333694,True,False,True,False,True,False,False,Credit card (automatic),One year
4827-USJHP,0,Male,0,0,0,-0.5037576729981889,1,0,0,1,0,0,0,0,1,-0.4307940329619915,-0.5540747024878603,-0.43079403296199115,False,False,False,False,False,False,True,Mailed check,Month-to-month
4828-FAZPK,0,Female,0,1,1,-0.6666391278783103,1,1,0,1,0,0,0,0,1,0.5047976781315361,-0.44638195205417075,0.5047976781315362,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
4829-AUOAX,1,Female,0,0,0,0.5549717837226001,1,1,0,0,0,0,1,1,0,1.0398963121850275,0.9352044167316564,1.0398963121850278,True,False,False,False,False,False,False,Otro,Month-to-month
4829-ZLJTK,0,Female,1,1,0,1.6137012404433893,1,1,1,1,1,0,1,1,1,1.58330393123935,2.544352934938611,1.5833039312393504,True,False,False,True,False,True,False,Electronic check,Two year
4830-FAXFM,0,Male,0,0,1,-0.5444780367182193,1,1,0,0,0,0,0,0,1,-1.3514295710540236,-0.8120122958555643,-1.3514295710540234,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
4831-EOBFE,1,Male,0,1,1,-0.13727439951791576,1,0,1,0,0,0,1,1,0,0.9933659961803764,0.1629798951355547,0.9933659961803766,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
